track_id,track_name,artist_id,artist_name
7cITfGsdjGaTP0b5oiLL0z,You're Not Alone,1NUOfvAhA9AvsF1ISMkgHX,Saosin
2t1GXDL9HlBWotqFar6UxP,Battles,4DX2G1URzfEiRg2wBfv4ub,Hudson Taylor
1nFtiJxYdhtFfFtfXBv06s,Something In The Way,6olE6TJLqED3rqDCT0FyPh,Nirvana
7BzhqmRj3iOZXqMHqiifHr,Heartbeats,6xrCU6zdcSTsG2hLrojpmI,José González
5nRRklOTvmgf8H3B9DrfYP,Big Empty,2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots
69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams & Nile Rodgers),4tZwfgrHOc3mvqYlEYSvVi,Daft Punk
01cY7Cc7t5zPB64uj8NGxz,The Boxer,70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel
4WmyD4YajchaLg8vVP332D,Cold Act Ill - Wolfgang Gartner Monster Mix,0vUTfcBDZZo2OUQJci5UNZ,Classixx
6kzi5LTg5uECin8pC34nxV,Montezuma,4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes
4RAOI1etsgbh5NP3T5R8rN,I Don't Love You,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance
43NhiKnrtGqztxDqXrcUux,Adam's Song,6FBDaR13swtiWwGhX1WQsP,blink-182
1xdZeRTNLrVXRmGOWqdXmr,Hopeless Wanderer,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons
